id,preco
301104161774368724925476221283740970391,73625.65611203105
227510606246395701960366267332503216714,83737.17243331086
228659121972304442863099815886729581779,126352.3735786336
68086809059173658965599732460689150208,196515.7437908795
169041392389609942283143480484429958744,66339.24692641363
149581053128777628511664656027161538796,98470.36184104873
66252420228989686258481184814476626799,236192.7578890801
262859967351480229982146627310415934358,126846.31971993171
317829998963593347122303395131613360494,85733.02607531716
24887841704125448157191892411715521315,188273.31345188845
230199425899098091542244974035896211783,126482.57350682998
74011957647759301081569160773746930781,308747.19964264194
144733803448319336946178686862337261379,111595.82726728325
142405383752199423425786993458884627343,120837.52856615359
173324636074769296529189625730653285809,104230.49841266316
155561347177954121142041908188975524664,125455.96117276493
86026435063413102427450773798842306387,85917.00007372921
229257356284378921190587377871031567334,62145.553385068226
249214025842220849314985638373204146912,94009.83805380293
83473208885390680674963932777363338591,123106.47770962681
180580369832354477560560602690825188300,83996.11807739791
259490022068441742630539072459542535148,159446.99721186535
120796267956232721185119513957760631683,388901.1265928923
241430542672617103205615601633306372934,330253.8763859558
53091847780640456849632756954612576434,121255.31594934592
171977066567630375608946040261692762526,179297.1983977494
201914625874463660453645362442088079106,112742.757524729
84059384063449374632880341259583908854,134534.28507521475
328387208591072585760315241990965355447,253287.56191638915
17154426494022331794126934878064958948,247093.15663511143
192000139416378047888346422176422040661,92749.18260679735
180081646479210699334128198669796160399,284335.11593157763
253986101323166575416961447245174692901,54472.82238326107
82036269311688064017582673374303244526,135871.5937516471
333919908274208141229966147873771212013,131734.47676570094
313704772228414954684896419439906454998,117152.64189537863
215781134391040786413193932814799270790,82832.58917742842
323576127340260635108064420738794619615,194541.48117461207
21266736316299428255003871822385501006,86390.82797487032
186277892327196401769009247007141845185,267516.40088177595
118653739393882803347822121960128540090,81201.75814027844
178402222675267324741137977644713188119,112292.98410473444
14111625130403982018582213981963028060,283634.8232239342
325687469192316037825715120219693138391,142679.26707816735
338873463459304189674358773507615464140,88105.15003736291
245440709240117885881946071499467553000,138566.2440276512
3992284778362807624983933766586748960,119122.38917683918
177917688273646190120585781998870609412,129982.9614549377
307183333739200840624177841605072041043,80245.59925419666
335470794133402209198153397416379022899,126029.74018416164
203204241445015520264242319199812317633,83186.2951990549
134385257647410245621873088337082618012,103167.87452643609
6540687257921476537365937337199234069,215876.32888573722
203239807831030319375520809440266391745,82328.17298902395
39376528018535015868934510381824165952,424321.987934096
333342898325227485720191018314201595565,137179.0679435205
216088076765437530118227326459456970218,92321.61041500751
294256168413360318515649740566516009388,76057.94427358427
249324748703273289890304775287749567094,128841.18559778329
227934818343215729770705513085856574374,88827.77358244896
157501721120159053919391416852016284295,106207.40722457912
297125857657343693187052534926914461136,82739.77610348264
87136029063634093621956857943240285302,74339.97062688376
199891203388386369979675076525848750178,64602.48968257499
102123055616796056444516517520597098387,98860.60550384603
237512146312820589708317540195709404676,118203.5915295111
30984280450885534059052913279584065254,102552.43519967602
126374200467604593804720277004278327103,83235.12923301407
317466905352534178610659571519473694514,271702.58716930874
52865229602472061804485324233666817912,140156.31446761487
86984224502002234419916772572194051581,126314.02256853213
114416682475133609697441993429731470073,65566.43725029772
49500288896238366923661810598993127844,158266.83941131417
15465172849640768327142827133509494439,178629.66453395184
307334256328869249308029400432335737804,99508.63717661699
228144239113577275448986710580982616029,150665.06114466905
287139027642678210570007827534054265052,178818.29767765483
89914442558408418710315807541943703503,187123.47952472474
157724668439282941424079171387574257679,133884.81736520823
210560980823314089239746782467786021918,128060.7009652748
9533463295747584642161614887871041149,99885.21111334949
36155487406786930325759004510880817087,133953.38409308225
234127326236134497876685668798607764717,87326.3420958005
280305492068078804619353598740914253066,88089.17428088919
206680675239217462017215069720218496509,49692.03108472038
338819821210509135508780606674721178321,82409.1813630427
204709679839831821149432932813402540678,204954.04092885688
90875432458421346470025553495778630510,279762.9908479683
275475573967873268188137718480930488822,221521.78452183714
135798733167447402777119122060701579452,38532.615402017385
16467710364998450246536251528420949308,83768.2264022514
154737869680607241704521619955620605087,257855.01364046487
275775611271881132098534927222118097805,41983.29555717201
60452051161648408770616607730997043495,105771.08577741466
55573982790391311975887758207573440948,106331.41113364467
253718454255114896228371873750181818324,90059.12979004283
314064790115053828119555179443554195527,169321.13723259396
189570492320793832454485868809143337405,238174.91415319062
23825261604921702409641748375342950297,164969.54634296228
202301262511978571352794896695666151810,110800.1639263106
104239568090079872488280748074678202013,257852.29354230763
118155484109908082546418446225943368418,286224.1551304945
255279298803366738058226980815231053100,79413.08969319676
205713080891740291665828451730565250400,87225.18580500632
271567936429803209749917402080660109484,165375.64102297818
83500313040262972087502975096864972395,211816.62709825084
199825580750147224320742424928048221511,113590.87333868559
35503660709160520879029443480036147850,150984.26902968893
136744533749502088151319862288356809373,89788.57264754234
14646148787543855550889731877407837757,377362.6027308502
175456875639756620367724513315924621300,84657.15237947702
171887264709983159676256955690666649895,63980.32041516379
5575201071375003157687971982995539245,258508.63523670752
11124399571277862461246801293141325136,406681.98339696316
278012921215945326618316328031414262851,302343.9172686155
127163062492495403313007757062409704463,47430.42680947829
302695598952433192347337048974293502177,97707.00502085211
339163194157299289931219327984398277845,35178.10380145178
253179630755522290489067862817016603658,135996.3262360812
107540865078806037752380310797439708594,122654.94834731029
202747226890809260721851930190733529606,147767.87889680712
198478944601280023843585927406172044192,133471.4890780731
286842543879735416835221285521231976811,72896.12440875923
143789229725002136498207123538125838974,156383.38064914005
78201854589030752101710975166249263249,135198.48360761497
71539818043384923993008937350352775921,31537.927769749032
123838437268533573587350797170799646707,76398.72512013276
165334355852046750199663818885453553125,197189.709107431
164847888876547845123316770012937374547,93481.35066786129
101135033363139067389828698436653266246,123764.59272911843
141374361982310778378841790263765631649,55638.766289119056
51501364974414551550325981205185510805,63176.41736936236
333098681727869732356509759583146783243,86586.43297519565
80234378433697420595695125518109986563,74741.44536637966
297673004618655036199009294723374585563,215026.36776221736
204724813217968425232608712280389418541,104904.64196575149
164732854026285442006125485235942552321,137786.6397885885
65445352835611637166375000661944038142,81251.48233914602
125195180397772507627695240202467616668,39750.39401490477
281257928188831742236443910034481673827,128359.013369054
72760201997291128414816024649253969344,384334.88956344617
144585264635919229685952729581604945954,124515.78555572522
109409243019479710215976616629206450313,137018.08356981457
66976033741316305775253961608283832449,64531.69913175686
115854473798371071480763488769637364279,283187.9671176025
232720943751601322133996644526033346639,128584.2681015285
323041358526122545640238179512661294945,61981.00330921421
189571065590119531459030372972988857152,261133.1978822901
278830396664534453595290082331423099313,87999.32837151643
300984310880819626428136259167264912275,157021.8587348623
173248095429072161014036748849902411499,152110.04601445366
129039911398138055955082870056864208585,119584.70497592926
146454092270544064133929926301811629242,101730.0564676461
129592620248405902350506193046355842071,51593.94633785996
55178716338064917038254616840335174957,132855.2099100805
188552232778524889431723723986535909404,56678.596192966565
68738777473678077230673408625002210423,186646.33396421967
143650065470937114392016771268791037586,74924.19080297605
217143375116427375702730221309107403659,90611.32915942636
285857547045199800914494123990612675859,59198.61050928432
135307513104369620859454296925004799348,112544.96623591708
2903351729996390981740848403629759694,95718.47522675808
235485459871309587269171897031165221213,135919.5422565237
296017386177026941245492297942507209980,410940.2829022497
212929532835870383542328836465070003847,153479.71508514692
44792053188804682010358556072934285054,128278.38036770067
249680012909723910609278828815276571304,216381.05311136477
188132402142981885165263956858864369324,93364.22867540346
243258499219043077613643874357523126764,109682.4369680032
297502384825462058870825265698631506218,290010.82323762553
20484051710416552458362127419414396483,155739.53243745258
253948032676146630057917662989603693686,114502.22665449098
98200588353689152620727029014419954738,176514.10349011904
14122791477208854429014550356804400039,110755.1285021619
208598248089930680140265319653144824605,68846.02526241279
298475622302531653739931464689317637382,210813.77855852921
2588788666534418410890966725724910669,121171.61425985329
9712628666051113562075298365964280298,116102.34905250526
42967026650221222538416328816510604054,104089.13104705013
331810071519527017054662796283672827753,204889.61253930075
285315356430762147444442091168700561658,120691.53198807934
147573383959504740059941130006954501777,126855.42235891135
173651776695050274824006374512756309389,170193.66879088015
22835259108646484176565108425554436078,83379.04342015268
163335522228145786871413464789921268309,146235.87124378426
79580864837697488703994857109875663787,112091.69088207123
18093722071694246612028534734330405579,64408.32771613916
163127155367196180506199396832607404204,261046.22668838454
82699271274473815957784110120006001949,63019.68079853755
119898092235710363179284535290646251139,118462.7406625473
68120108316829053172179957063351984376,207717.08470227753
54499599180823728159929121859469171058,127050.31655205834
63151179630102261748377560506608730501,123541.68510495227
145333654310498724413243546511454058666,103836.1258884198
336202983245746974226373123199424097932,356341.4889271141
80276587309374821603900109141230287582,56003.87831096699
211510309891117464265129987388111667353,127846.79829341012
78028571701435535429546616699600331359,243518.97174499193
113813549074392740531940720784724859923,93819.24000154666
4297685766429111946834915150390189282,121383.20047117873
23624265453284569334580840870468227772,45357.31513079742
40400071986899913450748881177856040087,85404.35366647135
90589443095105813267320082593691880299,55121.23558858034
64930320159540942897278013024377003786,132427.69367335626
319957631812806416896645654922579978210,132500.33046402872
185473026310374331228749448739740100876,108504.32628583936
198280088122233304964566473128626674145,141090.43118746427
291324486703807995327553620926461671907,253524.2899856827
252398412139115738462469940945037485073,114440.9520491274
161513792123050520899783414867921277743,65408.980836339615
133941859718052376156303456844748611253,84296.94987080901
236698763821887412316107271979375660314,118902.03767085506
220897024275644074828713990540418001480,85712.83368521274
125219498777135759021804991213472079499,71428.98267631533
225236262665838913695842569911381819725,81072.78202488444
102867026959240407948863384849717666215,291952.28892253584
334671611250424983149953582105157578426,113908.99328422664
202238857962075377193838528819386294360,91392.68827843873
294826381461538815116698354410337718266,73519.78959541119
134053582412896256417478477747987287732,67374.72551224528
69566145365553240194649203258354537667,119758.46056601955
150522366131828823598206712951808461386,66581.37961154779
72250783403620887886049259732989465968,85022.31341752122
149743770509507373061143632577402033728,60909.84586328491
96337196940644833794308798210198091549,236986.80684648338
101203276212024016119653519236468639800,103339.57439370919
31248253943168014374462287394366437933,127827.79340499997
23539713890923689632095795947345883697,80365.64769507508
119322438176104956226268695372268675189,74604.8162360107
160148422500349597297641255927779145208,238084.0096853791
175024054306603048190034460949283367640,54872.00003112921
261523753462729151781825862367880716795,89637.17863869014
128976127984583243513716114394905806987,139207.830283169
233048716786272920943060104472101528648,94963.35799333607
174511354619462076066154910610110813789,162683.0628417007
226725547755504887141429761436521674936,106012.93332372238
37652492323093015957225863667113657025,118723.09075186556
208214939247030690269364941652277831787,221219.87076034455
241049905561862937130737499035170116056,173939.31848365781
309355085650997328553497310476053555098,150370.29444775835
210728588879522143994459928496984844980,121619.67635692077
251083960652402088314844346716818748512,91134.85615733822
32588674554020939958007130552937642615,78870.04723203875
186179222591093597850855476680900540010,202754.3060698257
27856973194359145454264272031826593500,95464.39370808819
329445361760243842983634726634422777697,160472.52113212
60285670268150123009417941193032412545,81718.36267825984
239904779609265423768652807122712092991,170195.06935845062
231650690900163478605841528958264128339,105365.52538740223
321482777312909765714981366332440515385,103942.80797801891
90621921514849077206690405468877758127,96439.45955455264
276639800720598623152441995708769505799,113877.21781229688
35599638399921433618138546235782154856,132218.49904233188
272428218641207652787244740019919302305,180213.62442946012
13827434808544997620760470011697996468,89976.42901023314
279109446575198515639225706796741027578,95119.85326791293
321479234739908702289078207762751987253,134296.2124361411
174226979497698774600206385080890750393,98905.03917752026
182865986909959534261193617972188889622,69760.11435726573
172437796940895194616424248937567297033,121999.02584469558
282030584629451581278202376721710140253,78242.26016499648
82428450005224601160890646842224934962,101280.74008031437
61024120410364780648670176969791841597,55040.51351275176
96433814024280757107003356846278915942,381719.2945702895
31246285850180460465016063464660475349,156155.14153897416
245585367744756540172202614617202064353,130022.9181603673
237394978259990110809417167930788706709,165357.84507041605
334096094956643999902665108397890687915,175820.21704679605
306266746511331768733272013281118295466,95981.15037028253
251860337105667763925066449012204406156,77513.47820086015
251653768642785546864541895217336209511,209973.24480477883
291620155159733413978494988074847918877,130574.94129363129
327080493597510383304380083829027279620,69310.60626009687
244422386314672151923814279993057016197,89643.72255922953
170462664291315293128991148401721771893,141989.0169335064
257989218701519970657409064642825336761,105303.82186992743
331374419574041081900320833387314971312,96044.60875113646
23073044984134910223233700611528674857,91041.93786863191
42997397897279951237916754310773533848,135655.30478089664
63298095955990174110679892898906751162,88231.10439378841
297497593148569665484188355438474127610,132318.93483778727
303445302866133442197370745635093694607,86187.93106507763
322861063233554373348361057314083231866,69263.33075193019
48527108152221097263004277032742101901,208342.66187048674
75117505424078084191042295334377867157,80598.39597400217
116018537774967638136657499654347725670,116918.31761644446
135383065058255621626762415910044371310,267977.00550185866
47574077580288490919190048199821943843,136311.53362981728
6459793829982592475621262167303176441,99094.84984090742
95106860532472896539899332617165990206,126394.53324872095
28782640768709979411527357307827215206,78432.40464528563
262977950922453685910476157547202117178,225919.19033186295
174071088075748030245400208914439434569,275569.4895784048
124671737261089704157954636996271464368,278986.33386657876
269337118762467309308463785279520896705,157089.98543533488
209259198101109684380882037267825895191,49234.81229474355
139370578642362418059309898482433877864,58187.69912029522
28994136543280939635253308565413799637,85001.51310827641
293258297621810430619050641692062405291,92991.88031839667
272381528732508241840132189183229013633,377797.23475422704
307874037903053987384098599658954960403,121076.20786008993
114021850146525252940099530982196156899,151017.71577552415
85435999546019100641741099476461592814,109663.53777002696
103119620189893041936528088174707335721,315516.00287605927
314561543389180668998532834943265131600,143352.33466003116
239141765600935393217628201889053036054,126594.88942598077
76697964033457283201307050020873621097,129045.57047642178
264305253634443490177586368628574983127,46864.28054597182
131551992554677248780326195041999521641,183505.18848167153
198837458199740351146789848033075668948,93291.8039140574
159709089640309121793209096188059608454,149102.68111519975
240435520661011051559441709781667984799,88825.21001725533
23716439816665350271030334842843532806,86081.5648322861
297198590332052235629209184892465938488,80126.80425735962
197440825275921787996050910581003183399,61173.3965679572
180745679040798042111497260945986779480,119550.27315704708
119990119986468488812276117215201680242,126932.62532819035
6945802264217055818092053196773826385,123939.1045985388
63104735371462773681687091469410802663,89114.12113282271
268014220097092881785502328357683444201,113709.90255376195
8201931349127617775359419030543521126,100963.62557294045
293424115049060887892633269783012383044,79973.00503236793
197527187648268149802247209693405400409,135508.53010841354
241005170925789036667791898595595904503,121553.46255329321
247539232104409163657861640451876304710,121679.45832140517
202615412439834095586482453962687156511,225185.9291038231
292921571396805845952761765719774180560,146098.41907665558
102146554643520147196799385145966778108,145374.40495578753
204594591089767708292473470732793468211,140710.3876277604
164465677939480316050438667344105947900,141741.08472548056
313502068069833992081242489791425031266,75031.7885840013
235768787164618217165155438262046263692,108639.35127578309
55482365971527415759968201272640894504,106293.8394438294
274510050161826866069319990064565352379,208066.5578423668
262354354853492426548394391999577075965,67549.32137116263
225178758495725232781682742284966795979,137289.08574729148
204835397801258708635166012232206159069,52670.15988050551
120967717512667959337579062496782760110,121771.5443829798
69384468168979227396597175419708401385,185239.8179380308
172353782416662670206836966071405640207,67541.57281920164
93664377973271838839872435717131202372,126710.70191394881
336962307751087384360720729772151938674,199060.13686125557
223211215527692183328503667521863673491,82676.51444748334
187613432585728730467042277361250283606,138589.5314960549
296796692720149849099945091958444423201,74175.82401201675
296694309736193534514080707751418764951,91472.23184128191
62668871867764030771057639508006689193,97615.12281393251
5831364671951890472547869995277254299,94647.19953792979
263520175526383534143113600685410797656,65416.05845359569
93913047554725302387672925099981219688,126559.49274210384
187792144573873345913492012481628017632,136631.94844292596
77193727270470647613941630346905657311,111846.30216750276
93244863950305285144596145833484120288,71839.73388115416
45554261791996034889771606828002084386,238809.23263496748
145627501098448461286251287367478324636,121373.19768510431
276147028044265022870578596152793055114,290270.1872740229
101810035134786842992753455846496289258,121159.33138009664
323649586881187815567646172577411910445,103730.36116682051
240863300038824173019158558840375415006,98352.0077440026
173259610703588301741742956959056249895,122672.11304343965
210905950392861096479052960836081656317,72162.6907806167
128123573544090055831088190798031307459,82544.41198926019
55331053745102355983166789843999492215,70863.88716790167
48924668154930834035890216021535860354,156375.9095996645
98224473881241589576622027216816442592,63883.22900273898
14607365457941867148801170049009692501,135892.65918462398
167709308386275857976247794371249982492,85813.96328056444
281031027492928380289843540495909878389,108227.52241222301
317149933610832227902185030471313787327,144579.9939041426
111873775427756287979226848974192301259,128573.16192721647
21732850300051998297432811644962009424,215839.60378226568
179559082498078581615567026913696075672,230692.83736555924
256602505649871276722662307659510294211,102849.00971275859
22837704223911865020431001608491555752,169808.0028981127
153159405405938019793662006311248601879,244730.41736858487
68046588578452589891125601598293455313,122951.43942391736
54671517419370338496053937769382791466,127867.3119638853
90733476337379567597363786612760856032,127220.46747201821
74829755756627131841443634317001341736,89769.67921608558
113699792614803396920615618241540403401,128404.7603461802
30936748530163120286385641811335600461,111088.55971859783
286718433484587099650313690594810283594,124322.31560422374
53040905238521430480941937930371515428,290270.1872740229
227799093612016492473942204223898916300,115261.3333962987
105984803437282127547981289078723527950,104677.78532525095
136216515618315479760141515440713508817,101095.62538093713
313923828364562409583774076139412029011,129499.70221547436
256535569668688044055657155972002367305,86259.3243374845
161276830978411174065922231037346740601,81815.6669965137
193023133616328233897351538456231158090,237926.1645042931
4512377955309037570718946592053675659,105744.87165886187
241451673262290873796345276645171664574,113850.49080909998
333137917729421843565229448550132743099,99458.70811045839
1221041602141664073474928881033556208,95000.27986628657
17693043260028121027089293608575874719,104824.93828344283
233874613249501726158359004825126672717,86963.66110135743
29423918183434242527795245203965210040,126937.9126988629
123067147644698118361563184329144169322,231002.68841614574
67576390047220591927881908117280881658,150777.62013766778
336003013146988853800784692458907554574,110598.97050910602
70951099996019165330364593572305503956,199999.77247489337
151224142156186274037047186842294495829,107965.59933988427
146803890080797364411341022309509510264,120751.55930938286
25487128775669594102704570724088844680,164673.0066135899
306159349104268798007063272844916813953,62501.72378302652
233291875187806547977182734749322121862,159992.37759185338
103649543423223076863255553023531795834,81029.83315073983
270419948556221225284557703914504804773,77307.1446248148
153143792449153214053000004836545450892,148056.8336118084
230242894518258571172529839682883252730,102831.03152117884
319099264280577149828280051496192787761,79113.6921772279
146492844261498105735420560399358236019,62674.61331010843
163251387522305411570093471177086938140,86995.8501540288
25300857819109779184345067172438647882,114205.21641807185
55633187676924862681300840783529537689,154387.81936936197
49199423497082223217556870394814374486,59168.53718224347
232357932937097041210389446840660380427,85155.30388563362
179483086047331285983377132760211350903,240912.24162058544
29373031418043196892692294558664390417,135092.74352686555
107534969967686423893345820589020535183,64601.00768645029
120571815096626943750133056908936948271,85923.66509358872
7421158607189639371215373350674206761,150709.0964497936
238931719318297330950784975087797919596,98533.3242649786
202740346843306123820415199475859312431,135192.20636450147
16689349456841037733448425087673613313,190025.20904137695
148012297211569996918246033270198429904,89006.81339207676
128134122255386696428544882265409106446,138814.20690307746
167571214511516832945171208176627612712,137021.45063725175
184011296344462591085710616872611436235,118403.29388494926
169465487970916295739813846274011675806,195226.0728919598
130361622420383463631320628394717003594,123304.90184044656
331939185720524013599255400570283504929,128377.02113236024
87569485918088662283183271922738488516,227957.0038555856
230770798992268501450776463003194639732,338272.6544962328
267366593531094671806032177970423243545,54119.41427016884
199926103285675930644982006459416881508,214596.2180047131
266968967193173347503176998725646076891,100428.73067498869
167826333249432716075387587663476830642,84868.56589321085
108079317452072310552947425358187509795,98947.69001375715
9168411426075452458185969563102169587,121641.01401248253
220379336042208157890174508853219985932,91553.84528119888
85409792209302072958295631370822171481,119752.79752375248
108315930477246960256898885070132765549,148893.3810201631
138178784399745546903000249739742628317,72401.1036328652
109448753225848176241892743310724339979,136798.1336500302
48101656465622908930780775584338307218,359974.0385875006
232801260678107817119662434103089539368,128113.12132479844
112833514130234775896592581776665798909,131526.9497523972
9384820527271037871381619236739389861,170623.92060586807
315097976795297949477277736372802455645,207816.65382905217
312987999748196768585101910704287518542,128447.07591277098
283651273349744897088542597613004918027,78814.49611734902
191707011347213468997511459845389328772,159976.42441615713
106126552952767148144530241726666260248,122104.3604814782
262257703451875066796956509815234366525,157315.73191639845
255899024359694569239113092815148643067,109719.27719867472
114163801675410359107519624300502244902,102065.95547296877
301845691767161820288502742698662503795,135861.48255800302
92399079994829498252553662280447550917,126180.87458571277
158804745485988047989860050863828343572,101551.75376524833
318699126633889037088666172336291942624,273350.3141942736
297113933456367162152615096919381931216,226720.86323437138
200474866821927106545646287488808154750,90287.04799123325
223364885293845944023077962389108782322,168291.1900060767
324259604829407840034702555074969608284,103220.4854400667
304251078569827531719315443927824180532,120487.05447546436
85937733805633898752021913054308068083,168571.28889435597
108988859207308663542987611483639159746,193768.74448440797
47848824771395338822774077770152379022,68640.11636107726
262530606945227352928297373721306909095,318251.37036606227
85655886151670580390594330040409894715,121741.60457971253
298184819601131827432255644952446151139,188913.25117786022
95408789758622402538585804660216291413,108388.74996507062
122922019966644222202211091240044218095,83832.21404851772
6183578569648095484412718463440995947,100467.7327794738
274289386281548429745922021350086948492,134904.49635945068
34726844729402804128730979944393175105,184095.6529515668
84586487247906666871938532911179156985,221780.3851053156
120720460409397920123702648540262031826,119134.06132580704
177428445547268755903878606004149437457,87201.9525924728
115727112823962086715150476270670577224,109781.92228817976
339528554109159399082023803339182894416,143173.53751656847
112278505536089834610003192301155278804,66107.18637969208
150655854973961180217246925576293399359,78531.40860766804
205140978981549998314456055277617950113,273107.6773511472
143222924043442198672515275261268840852,51709.05527853989
222242097176001330821166420256776320110,144366.520949355
185476235461315152883459846018078939215,149866.65399600953
24794255420283459042556305910004824666,213418.2689471719
170386853337925700376054620257950480449,106184.00015044407
89599337796887808678188089542023955663,141692.8202436528
132628385969591720084437515617436345258,110222.60646754761
209256260831814267858812755372744724120,126424.41991697386
299146289036887060771322345088475321603,344360.23355555325
92140014150081803186089534965577345234,272205.6162112884
226355025621852547584556966612186353329,98139.02756683293
111623792219171615574882803767741582070,128993.76436542503
46237632461759844965282080433067697831,142865.53497023822
61695533361580951386408461686939254088,153089.4841477837
117251161372699306098820073617300301321,75378.0534792126
162614583266159708266060544483628565702,136808.36880670706
18256075536139580588971282656211823044,185062.97540937192
62654592931377320017541022105734341203,215228.56850687962
134202830665590339886104045100211910585,312670.21084969194
21466350819012893278873017601774573473,73865.07878001279
197898324935814690760476782890500989679,164581.23190024303
218822826497051928064213202937899447261,80102.40366134938
192658336119531627258676196031085516123,96784.84848399108
223774110559714138774010498697179442824,96315.64689247351
15249136929818490067287455981620239864,133635.72414265486
130656210153993294370526814910713193064,92922.3408294057
166391612744862182994035048026354720642,121353.71944205303
280509122589601939716717203643713325254,93369.93406926395
50223846429254930232117360429159322266,157490.5007904283
43925799629666704047178916587341580228,127003.80160453529
337502497904050294645895317224982883125,77384.47848083623
288295058279943284835951085101241297491,128856.92485630361
280534277282576185484996327752707755697,93335.89889143023
258119514855432888420937880472534243207,120825.34219687506
9772834812601520113189408874212276295,231838.71868940227
66220066710315663565407281725948002612,234320.2915016966
110727436952411206226008905770428374199,150576.11566814347
327459637510857203580281319398736411093,239359.26917071774
180902441541917081439197762689970056157,159574.33805198842
195646360202006788061140201502351849360,95952.99417834447
10984307821242410646630392008348020221,145307.06911077467
76885141875662922763960223233735311473,97891.08685114564
55137005805746570514574168127221219837,82309.70317530436
